,zone_id,measurement_start,speed,volume,occupancy,volume_weighted_speed,factored_up_volume
69,10032,2017-11-03 02:45:00,58.9814814815,14.0,0.33333333333299997,58.785714285699996,14.0
70,10032,2017-11-03 02:50:00,60.5625,14.0,0.444444444444,59.714285714300004,14.0
71,10032,2017-11-03 02:55:00,58.29444444439999,31.0,1.11111111111,57.451612903199994,31.0
72,10034,2017-11-03 00:00:00,57.1819727891,57.0,1.78571428571,57.0,62.0
73,10034,2017-11-03 00:05:00,59.553571428599994,48.0,1.31111111111,59.8125,48.0
74,10034,2017-11-03 00:10:00,50.2205782313,68.0,1.84444444444,49.808823529399994,68.0
75,10034,2017-11-03 00:15:00,48.6636054422,55.0,1.2444444444399998,48.363636363599994,55.0
76,10034,2017-11-03 00:20:00,54.0638888889,55.0,1.8888888888900002,53.1090909091,55.0
77,10034,2017-11-03 00:25:00,51.762301587299994,65.0,2.08888888889,51.4,65.0
78,10034,2017-11-03 00:30:00,59.9857142857,39.0,1.0,59.076923076899995,39.0
79,10034,2017-11-03 00:35:00,59.9874603175,53.0,1.42222222222,60.490566037700006,53.0
80,10034,2017-11-03 00:40:00,62.225238095200005,48.0,0.9777777777779999,61.0,48.0
81,10034,2017-11-03 00:45:00,54.423015873000004,58.0,1.9111111111099996,53.9827586207,58.0
82,10034,2017-11-03 00:50:00,49.2850793651,56.0,2.0,48.875,56.0
83,10034,2017-11-03 00:55:00,56.1215277778,48.0,1.37777777778,56.9375,48.0
84,10034,2017-11-03 01:00:00,62.164965986400006,63.0,1.82222222222,60.9047619048,63.0
85,10034,2017-11-03 01:05:00,50.2744444444,49.0,1.6444444444400002,52.285714285699996,49.0
86,10034,2017-11-03 01:10:00,48.4702380952,52.0,1.62222222222,49.2884615385,52.0
87,10034,2017-11-03 01:15:00,54.0596153846,48.0,1.0666666666700002,54.2291666667,48.0
88,10034,2017-11-03 01:20:00,51.096969697,27.0,0.8,50.185185185200005,27.0
89,10034,2017-11-03 01:25:00,51.5511111111,66.0,1.82222222222,50.7272727273,66.0
90,10034,2017-11-03 01:30:00,55.0807692308,42.0,1.3555555555599998,55.3571428571,42.0
91,10034,2017-11-03 01:35:00,55.4484848485,42.0,1.2,53.523809523800004,42.0
92,10034,2017-11-03 01:40:00,56.685714285699994,30.0,0.666666666667,55.6333333333,30.0
93,10034,2017-11-03 01:45:00,55.361111111099994,42.0,1.2666666666700002,56.476190476199996,42.0
94,10034,2017-11-03 01:50:00,56.6125,41.0,1.55555555556,53.951219512200005,41.0
95,10034,2017-11-03 01:55:00,53.11904761899999,42.0,1.22222222222,52.285714285699996,42.0
96,10034,2017-11-03 02:00:00,58.127272727299996,38.0,1.17777777778,55.7631578947,38.0
97,10034,2017-11-03 02:05:00,52.888888888900006,23.0,0.642857142857,52.739130434799996,25.0
98,10034,2017-11-03 02:10:00,51.3307692308,36.0,1.11111111111,51.2777777778,36.0
99,10034,2017-11-03 02:15:00,53.6236111111,31.0,0.733333333333,52.4193548387,31.0
100,10034,2017-11-03 02:20:00,54.621212121199996,29.0,1.0444444444399998,54.5172413793,29.0
101,10034,2017-11-03 02:25:00,53.6666666667,40.0,1.37777777778,54.225,40.0
102,10034,2017-11-03 02:30:00,52.8243589744,39.0,1.11111111111,53.7435897436,39.0
103,10034,2017-11-03 02:35:00,55.4358974359,39.0,1.02222222222,55.9487179487,39.0
104,10034,2017-11-03 02:40:00,56.3141025641,35.0,1.08888888889,55.0,35.0
105,10034,2017-11-03 02:45:00,42.3090909091,29.0,0.888888888889,42.5862068966,29.0
106,10034,2017-11-03 02:50:00,53.994708994700005,21.0,0.666666666667,50.0,21.0
107,10034,2017-11-03 02:55:00,53.5627705628,30.0,1.02222222222,51.1666666667,30.0
108,10038,2017-11-03 00:00:00,71.2653846154,44.0,2.40476190476,71.8636363636,48.0
109,10038,2017-11-03 00:05:00,72.7583333333,44.0,1.9111111111099996,73.6590909091,44.0
110,10038,2017-11-03 00:10:00,68.1675170068,55.0,3.0,68.4,55.0
111,10038,2017-11-03 00:15:00,70.630952381,45.0,2.1111111111099996,72.51111111109999,45.0
112,10038,2017-11-03 00:20:00,77.8833333333,46.0,2.37777777778,78.17391304350001,46.0
113,10038,2017-11-03 00:25:00,66.1861904762,51.0,3.33333333333,65.8431372549,51.0
114,10038,2017-11-03 00:30:00,75.5733333333,37.0,1.51111111111,75.6216216216,37.0
115,10038,2017-11-03 00:35:00,72.1641156463,38.0,2.0,73.2368421053,38.0
116,10038,2017-11-03 00:40:00,73.3133333333,53.0,2.31111111111,72.3773584906,53.0
117,10038,2017-11-03 00:45:00,75.0780952381,37.0,2.2,75.5135135135,37.0
118,10038,2017-11-03 00:50:00,69.5088888889,45.0,2.57777777778,69.62222222220001,45.0
119,10038,2017-11-03 00:55:00,70.9555555556,41.0,1.97777777778,71.6341463415,41.0
120,10038,2017-11-03 01:00:00,70.2952380952,41.0,2.2888888888900003,71.0731707317,41.0
121,10038,2017-11-03 01:05:00,69.6477777778,53.0,2.73333333333,70.6226415094,53.0
122,10038,2017-11-03 01:10:00,65.9863945578,39.0,2.1111111111099996,69.4102564103,39.0
123,10038,2017-11-03 01:15:00,70.6730769231,51.0,2.31111111111,70.8039215686,51.0
124,10038,2017-11-03 01:20:00,66.30555555560001,23.0,1.33333333333,65.5652173913,25.0
125,10038,2017-11-03 01:25:00,67.5587301587,54.0,2.73333333333,67.75925925930001,54.0
126,10038,2017-11-03 01:30:00,65.0380952381,36.0,2.33333333333,66.2777777778,36.0
127,10038,2017-11-03 01:35:00,70.06111111109999,31.0,1.6,69.3225806452,31.0
128,10038,2017-11-03 01:40:00,66.4318181818,25.0,1.2444444444399998,65.6,25.0
129,10038,2017-11-03 01:45:00,65.7857142857,32.0,1.97777777778,67.53125,32.0
130,10038,2017-11-03 01:50:00,69.5294871795,32.0,1.84444444444,69.75,32.0
131,10038,2017-11-03 01:55:00,62.361111111099994,33.0,2.1111111111099996,63.5757575758,33.0
132,10038,2017-11-03 02:00:00,71.6538461538,30.0,1.51111111111,71.8666666667,30.0
133,10038,2017-11-03 02:05:00,68.4833333333,18.0,0.8666666666670001,70.3333333333,18.0
134,10038,2017-11-03 02:10:00,71.9166666667,30.0,1.71111111111,70.7666666667,30.0
135,10038,2017-11-03 02:15:00,72.98888888890001,24.0,1.08888888889,72.5416666667,24.0
136,10038,2017-11-03 02:20:00,71.7409090909,21.0,1.37777777778,70.5714285714,21.0
137,10038,2017-11-03 02:25:00,70.3153846154,35.0,2.3076923076900004,70.2,41.0
138,10038,2017-11-03 02:30:00,62.9461538462,31.0,1.77777777778,62.870967741899996,31.0
139,10038,2017-11-03 02:35:00,62.576923076899995,31.0,1.71111111111,62.51612903229999,31.0
140,10038,2017-11-03 02:40:00,68.9615384615,27.0,1.51111111111,69.74074074069999,27.0
141,10038,2017-11-03 02:45:00,65.81944444439999,19.0,1.0444444444399998,65.2631578947,19.0
142,10038,2017-11-03 02:50:00,66.27,16.0,0.8,65.125,16.0
143,10038,2017-11-03 02:55:00,66.59,23.0,1.4,67.17391304350001,23.0
180,10045,2017-11-03 00:00:00,75.4203703704,54.0,1.84444444444,75.3333333333,54.0
181,10045,2017-11-03 00:05:00,74.5052380952,49.0,1.82222222222,75.6326530612,49.0
182,10045,2017-11-03 00:10:00,73.7829365079,61.0,1.95555555556,72.3606557377,61.0
183,10045,2017-11-03 00:15:00,73.2913265306,57.0,1.82222222222,72.6666666667,57.0
184,10045,2017-11-03 00:20:00,68.2482993197,51.0,1.9761904761900002,68.45098039220001,55.0
185,10045,2017-11-03 00:25:00,75.51095238100001,65.0,2.62222222222,75.3692307692,65.0
186,10045,2017-11-03 00:30:00,74.2977777778,37.0,1.0444444444399998,74.18918918920001,37.0
187,10045,2017-11-03 00:35:00,66.9428571429,46.0,1.62222222222,68.17391304350001,46.0
188,10045,2017-11-03 00:40:00,73.0425925926,63.0,1.8888888888900002,72.873015873,63.0
189,10045,2017-11-03 00:45:00,70.0023809524,48.0,1.6666666666699999,70.0416666667,48.0
190,10045,2017-11-03 00:50:00,66.4446428571,51.0,2.0,66.2941176471,51.0
191,10045,2017-11-03 00:55:00,71.6465079365,46.0,1.62222222222,72.3043478261,46.0
192,10045,2017-11-03 01:00:00,73.4738095238,50.0,1.8888888888900002,73.74,50.0
193,10045,2017-11-03 01:05:00,73.1526251526,55.0,1.9111111111099996,73.0727272727,55.0
194,10045,2017-11-03 01:10:00,77.69047619050001,44.0,1.64285714286,77.77272727270001,48.0
195,10045,2017-11-03 01:15:00,76.5668367347,70.0,2.26666666667,76.6571428571,70.0
196,10045,2017-11-03 01:20:00,75.5781746032,36.0,1.14285714286,78.3333333333,39.0
197,10045,2017-11-03 01:25:00,74.2496336996,52.0,1.61904761905,74.25,56.0
198,10045,2017-11-03 01:30:00,73.5224489796,50.0,1.86666666667,74.32,50.0
199,10045,2017-11-03 01:35:00,73.2142857143,37.0,1.2666666666700002,73.32432432430001,37.0
200,10045,2017-11-03 01:40:00,70.4613553114,38.0,1.22222222222,71.4736842105,38.0
201,10045,2017-11-03 01:45:00,64.19047619050001,42.0,1.2444444444399998,66.0952380952,42.0
202,10045,2017-11-03 01:50:00,68.0833333333,38.0,1.53333333333,67.7105263158,38.0
203,10045,2017-11-03 01:55:00,71.4387755102,41.0,1.62222222222,72.6341463415,41.0
204,10045,2017-11-03 02:00:00,65.93888888890001,42.0,1.2666666666700002,67.45238095239999,42.0
205,10045,2017-11-03 02:05:00,63.2291666667,21.0,0.666666666667,63.6666666667,21.0
206,10045,2017-11-03 02:10:00,66.8694444444,32.0,1.45238095238,66.5,35.0
207,10045,2017-11-03 02:15:00,66.9615079365,32.0,1.2,64.84375,32.0
208,10045,2017-11-03 02:20:00,60.2196969697,23.0,0.9111111111110001,59.8260869565,23.0
209,10045,2017-11-03 02:25:00,65.80769230770001,32.0,1.28888888889,65.40625,32.0
210,10045,2017-11-03 02:30:00,65.141025641,41.0,1.75555555556,65.2682926829,41.0
211,10045,2017-11-03 02:35:00,63.475170068000004,40.0,1.51111111111,64.675,40.0
212,10045,2017-11-03 02:40:00,68.4738095238,36.0,1.2666666666700002,67.2777777778,36.0
213,10045,2017-11-03 02:45:00,68.344047619,31.0,1.02222222222,67.6774193548,31.0
214,10045,2017-11-03 02:50:00,69.7037037037,16.0,0.533333333333,69.5,16.0
215,10045,2017-11-03 02:55:00,71.6,30.0,1.2,71.2666666667,30.0
216,10895,2017-11-03 00:00:00,57.511965812,48.0,1.57777777778,59.375,48.0
217,10895,2017-11-03 00:05:00,57.952962963000004,55.0,1.4,57.218181818199994,55.0
218,10895,2017-11-03 00:10:00,57.243962585,70.0,2.33333333333,56.7285714286,70.0
219,10895,2017-11-03 00:15:00,60.2205782313,59.0,1.71111111111,59.9830508475,59.0
220,10895,2017-11-03 00:20:00,60.5274074074,55.0,2.02222222222,59.6727272727,55.0
221,10895,2017-11-03 00:25:00,62.6005555556,69.0,2.46666666667,62.115942028999996,69.0
222,10895,2017-11-03 00:30:00,57.6858974359,34.0,0.7555555555560001,58.411764705900005,34.0
223,10895,2017-11-03 00:35:00,50.3740842491,52.0,1.73333333333,50.9423076923,52.0
224,10895,2017-11-03 00:40:00,62.930735930699996,57.0,1.28888888889,62.5614035088,57.0
225,10895,2017-11-03 00:45:00,53.8197845805,50.0,1.75555555556,53.8,50.0
226,10895,2017-11-03 00:50:00,48.8077777778,54.0,1.6,48.6666666667,54.0
227,10895,2017-11-03 00:55:00,51.535555555600006,45.0,1.33333333333,52.4444444444,45.0
228,10895,2017-11-03 01:00:00,53.375,58.0,1.95555555556,52.2931034483,58.0
229,10895,2017-11-03 01:05:00,55.79190476189999,63.0,1.9111111111099996,56.111111111099994,63.0
230,10895,2017-11-03 01:10:00,58.9455555556,50.0,1.8,57.02,50.0
231,10895,2017-11-03 01:15:00,63.675170068,66.0,1.82222222222,61.7121212121,66.0
232,10895,2017-11-03 01:20:00,53.5316666667,28.0,0.844444444444,54.678571428599994,28.0
233,10895,2017-11-03 01:25:00,51.8205128205,53.0,1.84444444444,51.5283018868,53.0
234,10895,2017-11-03 01:30:00,56.3630102041,58.0,2.0,55.327586206899994,58.0
235,10895,2017-11-03 01:35:00,58.2,32.0,1.1555555555600001,56.78125,32.0
236,10895,2017-11-03 01:40:00,50.607692307700006,38.0,1.13333333333,52.0789473684,38.0
237,10895,2017-11-03 01:45:00,55.6845238095,38.0,1.48888888889,54.3947368421,38.0
238,10895,2017-11-03 01:50:00,55.4294871795,47.0,1.5,54.404255319099995,51.0
239,10895,2017-11-03 01:55:00,45.15,47.0,1.6,45.1489361702,47.0
240,10895,2017-11-03 02:00:00,52.9773809524,39.0,0.9777777777779999,52.6923076923,39.0
241,10895,2017-11-03 02:05:00,56.7592592593,17.0,0.444444444444,55.7058823529,17.0
242,10895,2017-11-03 02:10:00,53.780952381000006,44.0,1.51111111111,52.113636363599994,44.0
243,10895,2017-11-03 02:15:00,55.536796536800004,32.0,0.7555555555560001,56.21875,32.0
244,10895,2017-11-03 02:20:00,54.85,27.0,0.888888888889,55.2592592593,27.0
245,10895,2017-11-03 02:25:00,55.526465201499995,45.0,1.6444444444400002,56.0222222222,45.0
246,10895,2017-11-03 02:30:00,53.5349206349,40.0,1.22222222222,53.675,40.0
247,10895,2017-11-03 02:35:00,52.0576923077,35.0,1.28888888889,51.1142857143,35.0
248,10895,2017-11-03 02:40:00,55.6611111111,37.0,1.13333333333,55.1351351351,37.0
249,10895,2017-11-03 02:45:00,52.5,30.0,1.02222222222,51.6666666667,30.0
250,10895,2017-11-03 02:50:00,59.4047619048,13.0,0.4,59.2307692308,13.0
251,10895,2017-11-03 02:55:00,60.3458333333,30.0,1.11111111111,58.8666666667,30.0
252,10031,2017-11-04 06:00:00,61.993452381000004,63.0,1.4,61.3174603175,63.0
253,10031,2017-11-04 06:05:00,64.0997883598,64.0,1.4,63.5,64.0
254,10031,2017-11-04 06:10:00,65.8611111111,59.0,1.6666666666699999,64.9830508475,59.0
255,10031,2017-11-04 06:15:00,62.1962585034,74.0,2.22222222222,61.8243243243,74.0
256,10031,2017-11-04 06:20:00,67.53333333329999,69.0,1.73333333333,67.07246376810001,69.0
257,10031,2017-11-04 06:25:00,64.702020202,76.0,2.15555555556,63.8157894737,76.0
258,10031,2017-11-04 06:30:00,63.85312169310001,89.0,2.4888888888900005,64.1797752809,89.0
259,10031,2017-11-04 06:35:00,63.0878835979,89.0,2.5111111111099995,61.853932584300004,89.0
260,10031,2017-11-04 06:40:00,57.8603439153,110.0,3.15555555556,58.1727272727,110.0
261,10031,2017-11-04 06:45:00,60.5233068783,87.0,2.4,60.827586206899994,87.0
262,10031,2017-11-04 06:50:00,64.4365031265,106.0,2.53333333333,64.9905660377,106.0
263,10031,2017-11-04 06:55:00,62.04444444439999,80.0,1.86666666667,62.2,80.0
264,10031,2017-11-04 07:00:00,64.691984127,100.0,2.62222222222,65.24,100.0
265,10031,2017-11-04 07:05:00,69.0135714286,105.0,2.42222222222,68.2761904762,105.0
266,10031,2017-11-04 07:10:00,62.0179365079,95.0,2.37777777778,62.231578947399996,95.0
267,10031,2017-11-04 07:15:00,67.76824915819999,92.0,2.26666666667,67.3369565217,92.0
268,10031,2017-11-04 07:20:00,64.01394975390001,111.0,2.84444444444,64.18018018020001,111.0
269,10031,2017-11-04 07:25:00,59.9015366115,130.0,3.28888888889,59.8307692308,130.0
270,10031,2017-11-04 07:30:00,62.386041921,113.0,2.8,62.0088495575,113.0
271,10031,2017-11-04 07:35:00,62.7678571429,95.0,2.35555555556,63.063157894700005,95.0
272,10031,2017-11-04 07:40:00,60.990958486000004,122.0,2.6,60.8442622951,122.0
273,10031,2017-11-04 07:45:00,66.2567652718,119.0,2.53333333333,66.10084033609999,119.0
274,10031,2017-11-04 07:50:00,67.45529526029999,115.0,2.77777777778,67.5391304348,115.0
275,10031,2017-11-04 07:55:00,62.40938292479999,110.0,3.30769230769,62.1909090909,127.0
276,10031,2017-11-04 08:00:00,59.051966737,145.0,3.42222222222,58.7931034483,145.0
277,10031,2017-11-04 08:05:00,62.0608954009,134.0,3.08888888889,62.0,134.0
278,10031,2017-11-04 08:10:00,60.8778266178,139.0,3.42222222222,61.309352518000004,139.0
279,10031,2017-11-04 08:15:00,60.9063753887,152.0,3.86666666667,61.026315789499996,152.0
280,10031,2017-11-04 08:20:00,61.4086796537,131.0,2.91111111111,60.1297709924,131.0
281,10031,2017-11-04 08:25:00,61.5625459725,151.0,3.46666666667,61.589403973500005,151.0
282,10031,2017-11-04 08:30:00,60.1552765753,126.0,3.24444444444,60.428571428599994,126.0
283,10031,2017-11-04 08:35:00,64.9728560329,148.0,3.7777777777800003,64.5337837838,148.0
284,10031,2017-11-04 08:40:00,65.5211273911,154.0,3.8,66.1753246753,154.0
285,10031,2017-11-04 08:45:00,63.9928850235,134.0,2.84444444444,64.4253731343,134.0
286,10031,2017-11-04 08:50:00,62.911570608000005,135.0,2.91111111111,63.525925925900005,135.0
287,10031,2017-11-04 08:55:00,64.4209479409,127.0,2.66666666667,64.5354330709,127.0
288,10032,2017-11-04 06:00:00,61.39523809520001,49.0,0.955555555556,62.0816326531,49.0
289,10032,2017-11-04 06:05:00,64.6517460317,52.0,0.888888888889,66.80769230770001,52.0
290,10032,2017-11-04 06:10:00,68.2232804233,53.0,1.2444444444399998,68.679245283,53.0
291,10032,2017-11-04 06:15:00,65.8077777778,68.0,1.42222222222,65.7205882353,68.0
292,10032,2017-11-04 06:20:00,64.1724603175,64.0,1.2666666666700002,64.671875,64.0
293,10032,2017-11-04 06:25:00,63.6,61.0,1.4,64.5573770492,61.0
294,10032,2017-11-04 06:30:00,63.9149206349,84.0,1.71111111111,64.9166666667,84.0
295,10032,2017-11-04 06:35:00,63.5626984127,81.0,1.9111111111099996,62.6913580247,81.0
296,10032,2017-11-04 06:40:00,61.6754761905,90.0,2.08888888889,62.5666666667,90.0
297,10032,2017-11-04 06:45:00,61.0345502646,81.0,1.6666666666699999,61.1604938272,81.0
298,10032,2017-11-04 06:50:00,61.51485260770001,100.0,1.6666666666699999,61.37,100.0
299,10032,2017-11-04 06:55:00,65.875,70.0,1.3555555555599998,65.7142857143,70.0
300,10032,2017-11-04 07:00:00,65.23850408850001,102.0,1.93333333333,66.1176470588,102.0
301,10032,2017-11-04 07:05:00,66.5062337662,96.0,1.86666666667,66.8541666667,96.0
302,10032,2017-11-04 07:10:00,65.0585569986,85.0,1.62222222222,65.0,85.0
303,10032,2017-11-04 07:15:00,65.7571428571,79.0,1.4,66.59493670890001,79.0
304,10032,2017-11-04 07:20:00,62.987950938000004,87.0,1.95555555556,63.632183908,87.0
305,10032,2017-11-04 07:25:00,63.770343915299996,119.0,2.66666666667,64.0084033613,119.0
306,10032,2017-11-04 07:30:00,64.78440476189999,103.0,2.31111111111,65.10679611649999,103.0
307,10032,2017-11-04 07:35:00,66.7037606838,91.0,1.86666666667,66.1758241758,91.0
308,10032,2017-11-04 07:40:00,69.7671428571,97.0,1.73333333333,69.81443298970001,97.0
309,10032,2017-11-04 07:45:00,69.2292633293,123.0,2.2888888888900003,69.69105691060001,123.0
310,10032,2017-11-04 07:50:00,67.7022077922,105.0,1.73333333333,67.88571428569999,105.0
311,10032,2017-11-04 07:55:00,65.7629293783,103.0,2.38461538462,66.6990291262,119.0
312,10032,2017-11-04 08:00:00,58.8196464646,108.0,2.15555555556,59.6759259259,108.0
313,10032,2017-11-04 08:05:00,63.9329100529,118.0,2.37777777778,64.0338983051,118.0
314,10032,2017-11-04 08:10:00,65.4755710956,116.0,2.4,64.6465517241,116.0
315,10032,2017-11-04 08:15:00,66.9475848226,147.0,3.0,67.0068027211,147.0
316,10032,2017-11-04 08:20:00,68.3880797774,109.0,2.22222222222,67.9541284404,109.0
317,10032,2017-11-04 08:25:00,64.7152356902,132.0,2.6,63.9772727273,132.0
318,10032,2017-11-04 08:30:00,65.8272649573,127.0,2.75555555556,66.968503937,127.0
319,10032,2017-11-04 08:35:00,63.1120634921,117.0,2.17777777778,63.4615384615,117.0
320,10032,2017-11-04 08:40:00,65.6419491619,137.0,2.4888888888900005,65.8540145985,137.0
321,10032,2017-11-04 08:45:00,68.4631128959,122.0,2.33333333333,68.59836065569999,122.0
322,10032,2017-11-04 08:50:00,64.3133814334,110.0,2.08888888889,64.5,110.0
323,10032,2017-11-04 08:55:00,65.17191197689999,115.0,2.13333333333,66.1652173913,115.0
324,10034,2017-11-04 06:00:00,59.178401360500004,60.0,1.0666666666700002,60.5666666667,60.0
325,10034,2017-11-04 06:05:00,60.98484126979999,65.0,1.28888888889,60.3846153846,65.0
326,10034,2017-11-04 06:10:00,58.21,58.0,1.3555555555599998,57.7931034483,58.0
327,10034,2017-11-04 06:15:00,61.4103174603,86.0,2.33333333333,60.70930232560001,86.0
328,10034,2017-11-04 06:20:00,60.0612244898,74.0,1.2444444444399998,59.5135135135,74.0
329,10034,2017-11-04 06:25:00,58.647777777799995,77.0,1.95555555556,58.5974025974,77.0
330,10034,2017-11-04 06:30:00,62.5234343434,92.0,2.35555555556,63.7717391304,92.0
331,10034,2017-11-04 06:35:00,61.6532804233,91.0,1.84444444444,60.3846153846,91.0
